STD_YM,STD_YMD,HDONG_CD,HDONG_NM,MAN_0004,MAN_0509,MAN_1014,MAN_1519,MAN_2024,MAN_2529,MAN_3034,MAN_3539,MAN_4044,MAN_4549,MAN_5054,MAN_5559,MAN_6064,MAN_6569,MAN_70U,WMAN_0004,WMAN_0509,WMAN_1014,WMAN_1519,WMAN_2024,WMAN_2529,WMAN_3034,WMAN_3539,WMAN_4044,WMAN_4549,WMAN_5054,WMAN_5559,WMAN_6064,WMAN_6569,WMAN_70U
201808,20180819,1135059500,공릉1동,0.36,468.1,1779.19,2688.86,5379.54,7514.18,7837.38,9490.72,8267.46,9755.82,9170.08,9772.49,9467.24,5956.32,5338.53,2.66,511.06,1844.79,2816.34,5925.21,5966.07,5782.5,7053.75,6022.79,6972.9,6562.53,6837.93,5184.18,3107.85,3199.35
201808,20180819,1135060000,공릉2동,0.04,445.57,1866.85,2535.38,3985.29,4895.83,5461.34,7612.94,7211.45,9171.65,8292.05,8246.75,7981.41,4650.3,3955.35,5.12,499.06,1991.74,2406.37,3616.28,3893,4324.37,5983.45,5781.22,6545.3,5518.06,5538.76,4066.13,2351.63,2595.89
201808,20180819,1135061100,하계1동,0,203.63,1000.5,1823.73,2301.51,2905.64,3001.46,3626.85,3897.14,5405.74,4974.37,4934.19,4386.07,2743.09,2386.42,0.19,180.56,916.66,1622,2096.24,2094.54,2117.06,3016.11,3528.2,4848.78,3653.12,3487.27,2556.39,1332.49,1555.76
201808,20180819,1135061200,하계2동,0,140.92,709.11,1163.43,1762.15,2455.91,2455.35,2993.6,2859.89,3627.07,3245.69,3259.23,3135.16,2072.38,1928.2,0.4,138.49,667.09,1180.15,1857.02,1905.8,1872.8,2424.06,2387.63,2882.27,2425.77,2529.6,1808.51,995.56,1143.45
201808,20180819,1135061900,중계본동,0,81.45,625.68,1319.46,723.51,971.43,798.64,1163.13,1743.04,3089.89,2568.05,2317.03,2021.87,1152.36,848.93,0,86.22,599.99,1301.88,788.3,678.1,591.16,951.88,1716.46,2467.52,1527.11,1262.68,937.59,376.77,484.06
201808,20180819,1135062100,중계1동,0,88.34,884.81,1839.69,1019.77,1273.01,1221.24,1789.33,2329.23,4007.3,3253.23,2643.36,2244.95,1460.2,1187.97,0,118.44,745.58,1919.27,1117.85,1015.41,912.79,1472.78,2389.74,3316.33,1913.71,1517.18,1035.38,525.17,593.11
201808,20180819,1135062400,중계4동,0,90.98,484.44,1002.51,845.16,1224.92,1133.97,1555.72,1800.02,2718.36,2449.69,2543.12,2225.3,1529.08,1358.79,0,88.12,425.79,883.88,934.77,1026.41,857.13,1156.11,1525.53,2056.18,1576.69,1566.94,1222.22,684.05,801.37
201808,20180819,1135062500,중계2.3동,0,246.54,1159.67,1819.05,2609.95,3289.02,3486.95,4402.01,4293.25,5488.84,4875.99,4866.99,4390.82,3112.89,2855.28,0.23,218.36,1128.55,1925.16,2746.43,2728.07,2855.06,3733.97,3973.15,4774.16,3706.89,3624.37,2669.17,1490.74,1819.16
201808,20180819,1135063000,상계1동,0.65,483.82,1744.95,1966.66,2855.48,4590.8,5608.79,7459.02,6724.03,8199.19,8469.98,8899.36,8721.6,5085.25,4483.53,0.62,472.56,1615.59,1874.89,3289.08,4034.05,4428.13,5993.61,5182.27,6241.65,6063.67,6574.6,4865.84,2528.21,2617.27
201808,20180819,1135064000,상계2동,1.8,167.51,1001,2444.5,3625.45,4519.56,3883.12,4328.94,3785.52,5346.95,4957.6,5247.76,5303.59,3417.52,2973.52,0,225.19,1281.24,2692.88,4032.66,3625.41,3081.82,3634.45,3705.74,4679.92,3963.23,3738.87,3024.82,1696.61,1880.22
201808,20180819,1135066500,상계3.4동,0,197.96,541.56,1063.23,1175.78,1866.59,1837.76,2617.73,2698.34,3970.02,3800.71,4378.88,3844.51,2551.81,2599.12,0,153.35,618.68,877.63,1347.78,1438.71,1514.33,1945.58,2053.18,2808.36,2571.63,2954.16,2387.41,1377.98,1624.15
201808,20180819,1135067000,상계5동,0,124.34,478.94,812.37,952.43,1455.54,1395.66,1993.84,1999.31,2508.45,2422.48,2396.06,2228.66,1368.02,1237.84,0,117.72,466.31,766.59,1070.84,1077.78,1158.45,1509.99,1480.33,1899.14,1681.57,1686.77,1308.86,664.08,804.37
201808,20180819,1135069500,상계6.7동,2.58,450.12,1935.09,2936.04,4730.54,7139.49,7774.3,9845.54,8925.89,10745.03,9989.85,9946.63,9385.22,5859.03,5018.4,0.02,521.75,2003.56,3061.64,5003.13,5667.89,5854.82,7789.15,7248.25,8352.48,7118,7011.3,5069.54,2755.37,3135.48
201808,20180819,1135070000,상계8동,0.01,151,595.96,859.42,1186.3,1957.44,3039.51,3682.95,2917.06,3233.55,3012.45,2791.59,2849.51,1748.81,1540.37,0,145.5,484.7,816.09,1280.78,1683.24,2358.44,2864.31,2196.15,2558.11,2005.16,2187.73,1775.3,914.84,948.44
201808,20180819,1135071000,상계9동,0,122.3,457.43,688.29,910.24,1324.65,1856.69,2310.03,2017.05,2296.6,2169.9,2032.41,1953.84,1175.87,956.21,0,143.88,448.85,645.75,944.4,1149.86,1437.26,1791.27,1581.76,1785.21,1532.94,1552.22,1184.59,626.72,677.68
201808,20180819,1135072000,상계10동,0.55,116.88,544.29,893.64,1342.8,1907.79,2216.13,2625.1,2306.72,2957.52,2811.1,2767.86,2510.75,1528.54,1271.02,0,143.37,556.23,942.58,1434.69,1547.71,1645.14,2131.81,1835.08,2315.04,1881.59,1900.83,1430.16,702.11,741.14
201808,20180820,1111051500,청운효자동,0,48.66,454.82,1468.21,1755.84,2525.08,2801.8,3220.14,2908.16,3763.66,3388.38,3179.08,2753.57,1691.14,1669.09,1.36,120.95,437.23,1127.69,2232.89,2013.43,1793.59,2222.32,2056,2296.26,1907.47,1766.14,1357.01,733.32,1048.26
201808,20180820,1111053000,사직동,0,151.47,672.32,2421.48,4535.51,9453.97,11671.58,14942.12,13852.94,16408.54,13377.75,12664.99,10774.37,6933.51,7711.09,1.4,216.99,805.2,2675.83,7319.45,11447.73,10342.76,10893.4,9270.93,9223.39,6773.12,6578.6,5342.99,3136.15,4083.28
201808,20180820,1111054000,삼청동,0,24.31,90.39,370.05,663.9,1236.14,1606.66,2049.42,1973.04,2460.18,2028.65,1995.32,1730.19,1082.76,1130.73,0,23.28,99.37,489.23,963.66,1285.9,1240.97,1265.12,1247.18,1298.25,1015.81,923.68,747.3,403.9,512.25
201808,20180820,1111055000,부암동,0,85.14,413.43,1163.02,1489.79,2826.67,3345.08,4940.94,5050.27,6516.29,5942.15,5886.51,5192.67,2755.27,2612.6,0.67,130.87,374.48,1391.43,1715.87,1810.21,1964.17,2654.38,2650.07,3250.36,3022.04,2764.7,2016.14,1103.26,1494.43
201808,20180820,1111056000,평창동,0,187.58,913.91,2072.29,2815.85,4926.23,5876.83,8582.24,8605.2,10825.62,9708.95,10348.46,9400.36,5111.37,5574.02,1.76,336.57,890.69,3287.24,2964.5,3518.68,4044.26,5233.42,5208.22,6890.39,6317.17,5962.82,4866.33,2805.68,3794.67
201808,20180820,1111057000,무악동,0,23.53,105.14,389.21,494.43,859.5,1018.05,1331.39,1236.31,1586.6,1355.09,1336.49,1182.45,822.09,916.18,1.32,39.02,105.77,320.11,679.72,937.92,855.38,920.7,965.38,1152.54,992.09,948.4,807.22,509.94,683.06
201808,20180820,1111058000,교남동,0,47.13,175.8,509.02,710.25,1471.13,1818.04,2383.26,2258.82,2911.05,2542.91,2530.65,2237.27,1394.11,1483.94,0.04,56,199.89,549.17,1106.76,1670.1,1614.34,1803.72,1759.35,1964.29,1613.67,1545.4,1267.73,676.68,900.46
201808,20180820,1111060000,가회동,0,15.65,68.13,611.01,482.17,965.27,1511.42,2028.27,1741.92,2293.64,1707,1542.74,1396.37,821.69,839.75,0.07,13.56,67.84,390.26,625.84,965,1009.75,1097.03,932.99,911.17,736.35,693.07,515.76,294.48,375.48
201808,20180820,1111061500,종로1.2.3.4가동,0,380.99,1024.81,5527.83,16504.38,30801.25,36041.38,44635.11,41700.55,47339,37658.03,33803.87,30993.64,20850.16,27835.63,0.18,454.66,1313.92,6824.19,27086.53,34650.66,28925.5,28207.38,23697.7,24213.35,18878.46,19634.46,16081.4,10011.56,13263.85
201808,20180820,1111063000,종로5.6가동,0,144.51,351.85,1966.1,5790.15,10325.42,11273.97,14013.5,12155.33,14164.88,12540.7,12744.68,12204.63,7998.14,9950.77,0.6,241.07,675.4,2491.88,9379.51,11384.49,9383.99,9443.66,8376.08,9651.52,8039.44,8097.5,6867.57,4322.09,5611.11
201808,20180820,1111064000,이화동,0,157.79,313.37,1288.04,3340.7,5012.2,5055.87,5693.94,5265.14,5999.03,4874.33,4961.75,4740.19,3170.25,3651.06,1.05,160.48,439.81,1570.55,5418.35,6097.02,5071.44,5031.45,4505.69,4694.94,3634.53,3842.83,3014.28,1828.98,2362.43
201808,20180820,1111065000,혜화동,0,123.94,444.54,1982.58,3282.33,4820.8,4622.36,5365.83,4994.96,6290.3,5358.11,5136.61,4874.24,2985.75,3035.41,0.68,141.7,431.55,1814.74,5108.6,5100.82,4030.24,4216.41,3941.69,4258.94,3405.24,3455.93,2774.09,1531.33,1955.54
201808,20180820,1111067000,창신1동,0,58.79,126.65,775.72,2000.41,3383.86,3559.46,4472.17,3901.84,4540.35,4116.22,4315.03,4220.82,3054.2,3725.91,0.09,67.32,166.69,825.23,2764.19,3064.71,2665.82,3076.53,2706.88,3012.81,2670.01,2826.93,2366.43,1537.51,1963.75
201808,20180820,1111068000,창신2동,0,15.65,55.53,247.17,654.5,993.39,985.1,1191.8,1077.47,1273.82,1143.97,1145.21,1069.73,799.11,1124.52,0,24.55,49.43,271.54,887.57,932.87,715.81,816.53,728.78,882.31,814.64,793.45,645.54,435.39,602.88
201808,20180820,1111069000,창신3동,0,11.32,49.76,201.43,403.8,613.3,544.74,656.14,607.8,591.78,506.22,518.78,463.62,308.07,324.5,0,13.88,46.7,225.46,470.57,542.59,461.29,481.47,374.52,416.97,370.18,360.46,245,146.28,195.64
201808,20180820,1111070000,숭인1동,0,28.25,84.87,390.51,866.79,1287.6,1264.85,1599.3,1418.86,1616.61,1410.37,1470.06,1394.5,1031.65,1425.37,0,25.27,79.13,441.35,1200.29,1275.14,1021,1116.57,1002.84,1114.83,952.5,974.2,794.77,577.95,841.28
201808,20180820,1111071000,숭인2동,0,81.55,198.93,1266.51,3106.01,4643.43,4795.88,6078.72,5266.83,6058.31,5419.96,5741.78,5431.3,4046.74,5450.22,0,80.19,227.02,1226.68,4112.42,4529.8,3804.95,3955.02,3500.85,4020.17,3458.7,3647.65,3138.13,2340,3239.38
201808,20180820,1135056000,월계1동,0,159.74,660.56,2002.66,3136.98,3731.63,3882.84,5314.27,5125.47,6086.21,5441.97,5520.64,5346.88,3829.9,4221.83,7.02,191,596.98,1657.95,3119.51,3173.91,2928.79,3918.84,3753.77,4255.63,3478.4,3576.83,3032.81,2124.41,2521.45
201808,20180820,1135057000,월계2동,0,91.72,380.15,1599.61,1562.63,1869.97,2499.84,3638.35,3587.3,4299.25,4133.08,4353.4,4023.4,2999.26,2883.84,0.01,108.88,420.67,1853.35,1609.53,1565.26,1756.77,2387.44,2473.05,2836.82,2600.2,2619.47,2142.08,1308.09,1685.09
201808,20180820,1135058000,월계3동,0,126.55,520.87,1329.79,2336.01,3684.58,4864.52,6842.57,6952.48,8259.33,7203.81,7292.46,6693.92,4096.94,3933.19,0.05,204.42,606.67,1314.65,2494.49,2875.73,3044.61,4153.49,4137.39,4780.39,4120.34,4121.64,3131.78,1801.8,2106.83
201808,20180820,1135059500,공릉1동,0.06,227.42,968.02,3018.77,5830.61,8327.48,9138.2,12549.13,12054.96,13718.85,12383.49,12770.43,11786.36,7406.09,6729.84,0.21,404.11,1013.41,3107.44,6766.52,7266.33,6738.95,7963.16,7236.37,9005.98,7716.34,7822.99,5826.03,3454.03,3853.96
201808,20180820,1135060000,공릉2동,2.67,262.05,1326.96,3164.97,4473.57,5917.16,6122.01,9180.73,9029.28,10691.1,9738.78,9764.96,9572.18,5445.33,4765.96,2.56,395.46,1474,3068.48,4788.27,4226.61,4295.56,6045.91,6188.77,7325.42,6036.4,5963.59,4380.76,2323.13,2603.94
201808,20180820,1135061100,하계1동,0.01,146.54,672.87,2792.21,2507.69,3206.15,3143.33,4349.25,4528.26,6449.76,5816.61,5866.98,5574.6,3528.24,2904.17,0.08,195.29,712.68,2093.95,2511.29,2405.89,2512.64,3373.41,3991.48,5313.84,4313.8,4127.85,3099.8,1621.79,1842.92
201808,20180820,1135061200,하계2동,0,72.19,424.56,1242.44,1818.56,2544.49,2886.13,3913.6,3999.11,4767.59,4351.44,4275.4,3962.24,2587.87,2434.6,0.15,130.43,444.86,1311.71,2102.66,2317.87,2226.08,2734.46,2880.84,3694.79,3037.17,3008.06,2153.36,1259.89,1495.57
201808,20180820,1135061900,중계본동,0,62.03,573.19,1061.84,688.31,845.85,831.71,1287.57,1766.2,2736.88,2380.01,2309.93,2345.96,1287.07,1005.72,0.33,133.85,605.54,1522.48,644.62,629.27,619.32,1081.53,1722.19,2403.54,1662.95,1333.07,924.17,403.44,554.26
201808,20180820,1135062100,중계1동,0,129.34,857.25,1558.45,990.14,1161.19,1165.5,1687.17,2213.94,3519.08,3018.85,2780.35,2816.39,1872.65,1398.76,0,165.25,926.31,1456.89,1026.03,970.31,908.02,1529.67,2471.66,3295.23,2275.91,1781.1,1227.51,600.93,763.8
201808,20180820,1135062400,중계4동,0,58.38,397.71,2537.48,945.34,1181.33,1242.35,1772.5,1947.11,2837.36,2603.87,2671.91,2454.37,1533.61,1470.21,0,93.22,437.1,1033.04,1084.75,1096.85,1010.52,1400.63,1834.18,2468.75,2074.78,1915.29,1348.95,852.45,982.52
201808,20180820,1135062500,중계2.3동,0,133.66,635.95,2043.86,2652.02,3515.28,3738.18,5102.97,5033.74,6246.84,5524.17,5551.3,5440.29,3666.2,3698.32,0,182.54,691.82,2242.28,3251.82,3580.73,3031.9,4250.3,4431.8,5727.1,4679.57,4580.81,3222.53,1962.48,2381.59
201808,20180820,1135063000,상계1동,0,258.43,732.71,1648.52,2865.17,4600.68,5842.35,8206.97,7678.73,9380.7,8723.03,9224.42,8390.88,5275.07,4951.5,2.64,314.61,725.11,1591.77,3266.19,4144.84,4135.61,5497.87,5179.95,6349.91,5730.84,5961.96,4309.55,2479.92,2633.97
201808,20180820,1135064000,상계2동,0,129.25,509.52,2308.62,3586,4182.41,3813.24,5050.79,4752.55,6076.26,5668.49,5975.8,5846.85,3966.51,3594.24,0,164.94,633.65,2636.45,4324.21,3949.66,3469.61,4035.41,4420.31,5572.59,4891.61,4598.11,3519.36,1989.86,2296.78
201808,20180820,1135066500,상계3.4동,0,101.72,434.42,1199.11,1287.61,1627.43,1914.92,2996.11,3167.99,4091.07,4351.28,4293.37,3728.72,2350.99,2447.18,0,149.34,470.95,909.07,1461.19,1475.45,1426.08,2017.02,2183.39,2812.16,2811.39,2859.93,2193.97,1303.95,1529.87
201808,20180820,1135067000,상계5동,0,53.32,274.26,679,977.21,1399.2,1481.61,2285.79,2435.6,2993.89,2980.01,3018.26,2589.09,1696.75,1419.43,0.8,79.93,275.24,686.96,1013.76,1042.89,1073.85,1473.3,1615.26,2171.4,2029.06,1939.13,1430.09,770.13,971.87
201808,20180820,1135069500,상계6.7동,0,272.3,1018.53,3662.54,5373.9,7430.33,8878.92,12328.95,11868.17,14258.28,13109.19,13160.89,11887.63,7773.69,6896.15,0.6,336.95,1106.18,3511.65,6139.22,6607.82,6494.35,8225.59,8518.48,10519.47,9205.77,8867.02,6417.28,3602.95,4190.43
201808,20180820,1135070000,상계8동,0,137.47,360.05,829.55,1285.81,1928.06,3187.99,4356.91,3462.86,4038.28,3787.76,3784.63,3418.37,2192.82,1983.43,0.19,177.67,418.92,920.9,1417.44,1976.23,2713.59,3027.1,2617.61,3186.85,2559.53,2624.9,2078.64,1175.18,1273.1
201808,20180820,1135071000,상계9동,0,86.02,259.93,757.12,952.82,1279.36,1897.1,2629.56,2297.28,2741.79,2599.17,2492.16,2326.5,1524.01,1245.79,0.49,126.09,320.79,762.75,1056.74,1311.66,1537.25,1821.83,1748.27,2130.13,1831.12,1789.73,1358.57,771.93,814.5
201808,20180820,1135072000,상계10동,0,73.84,324.74,1069.9,1428.48,1910.83,2253.28,3161.02,2977.87,3755.89,3521.28,3527.38,3187.74,2045.1,1707.78,0.35,111.27,387.36,1282.56,1600.67,1640.86,1654.25,2090.31,2178.86,2765.4,2419.38,2277.47,1683.02,826.84,991.9
201808,20180821,1111051500,청운효자동,0,67.66,499.29,1493.47,1653.36,2957.37,3316.7,3462.79,3231.14,4219.12,3605.37,3371.57,2926.76,1871.02,1809.02,0.1,139.36,450.38,1108.99,2265.76,2137.22,1852.62,2372.23,2271.38,2479.05,2088.29,1864.71,1421.41,806.08,1088.65
201808,20180821,1111053000,사직동,0,175.57,754.24,2335.23,4490.88,9750.14,12304.21,15311.23,14476.84,17231.44,14548.13,13222.36,11366.73,7200.17,7792.65,0.39,262.93,965.58,2946.15,8218.28,12281.94,11054.1,11045.29,9645.74,9964.26,7475.25,6892.91,5292,2976.49,4011.79
201808,20180821,1111054000,삼청동,0,28.31,83.01,357.9,641.63,1318.47,1692.88,2105.7,2116.49,2678.33,2221.24,2043.83,1753.65,1193.45,1210.06,0,30.84,108.01,513.59,985.94,1334.52,1267.78,1381.97,1255.84,1391.53,1145.49,1075.26,809.77,428.6,558.48
201808,20180821,1111055000,부암동,0,83.63,422.41,1132.3,1543.92,3043.57,3889.91,5555.87,5415.38,7059.26,6236.64,6345.89,5223.74,2977.26,2734.97,1.3,126.85,426.59,1293.51,1833.44,2052.19,2149.06,2758.39,3019.69,3429.32,3086.26,2983.67,2108.87,1171.34,1485.95
201808,20180821,1111056000,평창동,0,169.64,915.72,2060.7,2934.43,5278.72,6403.31,8839.09,8782.74,10989.55,10069.54,10294.01,9199.7,5114.33,5735.25,0.72,308.18,835.07,3278.12,3180.28,3787.62,4090.35,5093.33,5590.06,6737.54,6374.65,6145.83,4912.89,2828,3699.79
201808,20180821,1111057000,무악동,0,29.07,133.86,389.49,509.09,916.32,1086.71,1445.23,1351.2,1703.65,1419.13,1406.53,1197.58,839.7,950.72,0.34,45.75,153.39,348.4,789.73,1053.14,935.97,1095.76,1059.15,1248.86,1034.55,1062.24,832.82,493.73,634
201808,20180821,1111058000,교남동,0,52.5,161.82,502.13,712.61,1444.6,1823.56,2496.21,2385.81,2948.48,2689.58,2671.59,2382.5,1503.46,1494.03,0,79.71,213.16,555.9,1258.87,1740.55,1697.59,1846.46,1758.48,2061.73,1717.4,1638.77,1316.45,648.89,828.95
201808,20180821,1111060000,가회동,0.03,16.93,84.1,666.42,498.05,1056.57,1682.25,2081.84,1934.87,2327.1,1844.9,1611.3,1518.14,887.73,912.96,0,18.52,81.68,427.85,728.46,1116.27,1095.54,1204.12,980.43,1059.16,813.3,794.1,578.5,297.74,389.49
201808,20180821,1111061500,종로1.2.3.4가동,2.59,439.93,1150.75,5493.87,15902.84,31314.52,37530.83,46407.89,43356.36,47943.26,39316.82,35448.17,32133.89,21430.25,28195.1,0.49,572.12,1563.16,6876.59,28424.8,36582.47,30449.76,29497.12,25294.15,25317.61,20544.65,20544.54,16627.51,9832.54,13554.8
201808,20180821,1111063000,종로5.6가동,0,107.99,389.97,1901.93,5899.67,10879.76,11353.53,14336.82,12299.63,14354.01,12646.36,13282.25,12223.28,8314.31,9963.22,0.02,235.5,600.75,2589.71,9905.28,12404.32,9638.83,10099.04,8856.7,9562.69,8418.56,8430.85,6841.85,4206.92,5382.41
201808,20180821,1111064000,이화동,0.01,125.44,333.29,1330.38,3472.58,5234.96,5181.84,5937.54,5291.04,5869.04,5073.51,4943.05,4648.31,3321.86,3754.25,0.67,157,468.37,1671.05,6349.75,7007.09,5625.37,5591.41,4683.38,5066.3,3719.69,4094.73,3167.2,1885.63,2288.67
201808,20180821,1111065000,혜화동,0,106.59,391.85,1657.26,3179.69,4770.51,4342.2,5295.67,4732.13,6087.05,5154.54,5199.27,4843.07,3018.97,3111.44,2.07,176.54,496.82,1814.45,5604.12,5525.3,4363.75,4388.95,3857.33,4408.8,3463.15,3598.1,2805.71,1449.16,1901.63
201808,20180821,1111067000,창신1동,0,48.13,180.33,801.28,1842.91,3296.56,3628.24,4429.14,3926.74,4764.43,4059.79,4425.43,4409.57,3117.97,3795.31,0,64.63,176.87,820.66,2756.22,3309.03,2708.2,3070.34,2675.37,3048.56,2726.86,2886.49,2292.48,1517.22,1885.17
201808,20180821,1111068000,창신2동,0,11.59,63.8,229.51,574.41,969.65,915.61,1193.95,1022.01,1296.26,1134.62,1187.07,1070.95,824.24,1058.33,0,20.37,54.84,271.01,849.18,966.56,704.51,785.89,725.55,880.96,811.72,803.29,659.89,461.72,608.99
201808,20180821,1111069000,창신3동,0,5.15,41.76,144.24,344.53,540.54,526.05,610.33,488.11,569.72,439.22,462.58,461.37,336.12,295.93,0,19.45,57.48,257.94,463.76,561.85,472.95,412.03,430.97,420.2,351.51,349.74,242.32,168.55,198.06
201808,20180821,1111070000,숭인1동,0,19.29,91.67,368.86,838.68,1316.68,1322.99,1576.7,1411.46,1645.75,1369.39,1446.59,1425.33,1104.19,1361.28,0.4,36.43,110.43,444.13,1164.74,1310.29,1066.03,1078.31,1034.72,1072.71,984.66,952.4,759.1,585.34,818.44
201808,20180821,1111071000,숭인2동,0,68.81,282.59,1279.64,2949.01,4802.69,4964.16,6151.36,5386.17,6324.22,5495.39,5861.34,5537.9,4183.26,5509.15,1.78,93.38,239.8,1297.65,4334.62,4862.88,3976.84,4058.95,3651.06,3982.38,3597.48,3730.04,3190.21,2301.48,3129.21
201808,20180821,1135056000,월계1동,0,137.09,535.31,1970.49,3074.41,3929.91,3940.09,5324.93,5355.28,6158.3,5672.98,5692.37,5600.75,3813.68,4386.13,2.1,217.7,507.06,1681.82,3170.14,3114.27,3056.5,3901.44,3812.66,4373.78,3721.77,3593.42,3084.83,2028.48,2727.2
201808,20180821,1135057000,월계2동,0,84.4,403.56,1653.37,1492.02,1978.11,2583.27,3596.91,3703.59,4516.2,4267.23,4315.34,4181.56,2924.27,3068.71,0.09,112.69,413.42,1841.37,1533.52,1657.16,1755.46,2524.51,2666.65,3054.31,2706.66,2776.04,2212.77,1341.68,1664.4
201808,20180821,1135058000,월계3동,0,165.01,560.41,1460.37,2397.81,3928.27,5232.81,7309.38,7168.09,8627.41,7733.89,7799.91,6975.4,4334.84,4125.59,1.8,203.27,591.66,1366.85,2497.48,3040.28,3291.12,4340.01,4421.53,5124.98,4294.03,4345.6,3281.53,1793.26,2319.14
201808,20180821,1135059500,공릉1동,0.48,302.67,1040.58,3139.24,5784.07,8727.19,9521.76,12934.11,12293.95,14351.23,12863.19,13240.16,12117.71,7623.71,6984.64,0.62,338.69,1020.49,3113.87,6797.95,7632.04,6928.31,8291.51,7669.4,9412.17,7734.28,8272.71,5824.89,3467.73,3894.3
201808,20180821,1135060000,공릉2동,1.36,342.27,1442.14,3215.2,4323.37,6137.63,6330.3,9649.56,9475.52,10912.68,10366.34,10353.95,9826.78,5757.42,4851.93,3.06,404.73,1521.38,3045.94,4975.45,4305.07,4471.88,6384.01,6749.86,7886.12,6225.45,6154.37,4537.05,2448.33,2612
201808,20180821,1135061100,하계1동,0,154.43,753.73,2845.3,2536.23,3208.28,3426.95,4532.1,4979.64,6588.46,6186.84,6173.78,5856.32,3705.8,3047.15,2.8,221.57,686,2032.39,2633.76,2612.93,2586.04,3586.49,4437.65,5865.44,4882.85,4768.11,3485.1,1847.36,2048.52
201808,20180821,1135061200,하계2동,0,93.94,420.54,1313.35,1825.09,2688.59,2979.08,4139.99,4159.71,5287.44,4656.58,4532.9,4406.4,2834.23,2533.45,1.4,164.01,427.38,1274.78,2153.94,2463.25,2283.55,2963.71,3114.48,3975.83,3213.04,3267.46,2386.13,1361.09,1554.41
201808,20180821,1135061900,중계본동,0,90.47,572.69,1042.36,747.43,863.17,873.69,1449.07,1731.07,2819.3,2550.04,2350.59,2091.49,1304.54,1095.4,0.66,103.97,582.59,1759.85,689.03,621.7,663.66,1033.68,1760.53,2492.93,1715.92,1274.88,864.47,459.92,598.57
201808,20180821,1135062100,중계1동,0,105.69,847.78,1546.4,1030.15,1168.99,1172.36,1776.98,2342.41,3490.61,3225.2,2854.9,2891.45,1866.42,1542.66,1.84,170.04,869.41,1594.07,1077.47,931.6,911.38,1692.65,2643.68,3504.21,2215.08,1802.63,1284.12,653.14,806.44
201808,20180821,1135062400,중계4동,0,76.78,424.29,2370.32,1081.63,1248.83,1273.4,1873.07,2079.12,2971.36,2662.85,2737.26,2612.59,1632.21,1521.86,0.03,123.55,436.69,1252.09,1110.9,1006.09,1053.15,1448.82,1854.91,2558.55,2036.33,1884.86,1366.51,831,992.41
201808,20180821,1135062500,중계2.3동,0,153.36,762.05,1920.03,2499.44,3502.74,3855.78,5303.47,5202.07,6682.12,5753.86,5825.42,5750,3929.41,3796.59,2.39,225.5,728,2205.56,3222.19,3462.76,3221.23,4360.41,4727.34,6044.33,4708.27,4564.19,3279.26,1856.12,2403.04
201808,20180821,1135063000,상계1동,0,264.74,711.73,1734.99,2808.75,4713.04,6059.45,8522.72,8041.51,10027.9,9563.42,9495.3,8767.76,5328.93,4786.86,0.6,299.14,827.86,1554.35,3454.73,4144.53,4330.77,5842.41,5478.01,6884.85,6100.45,6191.89,4449.76,2462.4,2765.58
201808,20180821,1135064000,상계2동,0.97,122.87,569.77,2384.57,3749.74,3963.99,3737.18,4984.8,4619.4,6364.5,5889.28,6319.03,6007.51,4171.3,3675.29,0.03,200.8,642.91,2543.53,4334.61,4007.34,3549.75,4433.49,4538.9,5903.8,5045.99,4631.79,3548.33,2031.12,2250.1
201808,20180821,1135066500,상계3.4동,0,123.38,426.22,1080.21,1374.36,1795.18,1873.41,3102.74,3229.87,4488.39,4189.12,4426.35,3924.12,2520.55,2417.6,0,152.13,545.46,939.51,1512.13,1466.34,1533.83,2105.3,2324.17,3192.44,2859.11,2926.67,2346.31,1424.14,1682.67
201808,20180821,1135067000,상계5동,0,73.37,284.82,754.86,1045.77,1500.24,1467.85,2430.43,2336.87,3339.58,2964.76,3171.57,2779.01,1700.59,1473.3,0,85.22,270.52,757.77,1098.1,1076.11,1047.16,1516.33,1624.98,2340.14,2080.8,1924.19,1489.36,790.27,962.75
201808,20180821,1135069500,상계6.7동,1.64,256.29,1208.55,3648.48,5186.4,7422.83,9067.13,12553.53,12253.57,15122.56,13757.82,13912.02,12794.88,8215.34,7047.28,0.25,406.18,1133.51,3355.78,6258.12,6676.31,6646.08,8920.27,8950.63,10966.68,9314.17,9102.77,6456.61,3407.98,4183.26
201808,20180821,1135070000,상계8동,0.03,138.51,419.72,942.58,1237.62,1952.33,3172.75,4304.28,3663.43,4302.72,4072.2,3821.22,3512.07,2250.8,2044.66,0,179.49,439.6,858.67,1516.04,1962.32,2843.4,3536.44,2837.06,3357.39,2702.93,2693.38,2099.83,1132.18,1181.08
