STD_YMD,dong,TMST
20181107,sanggye1,5491.107
20181107,sanggye2,4571.283
20181107,sanggye34,2381.113
20181107,sanggye5,1598.613
20181107,sanggye67,8877.606
20181107,sanggye8,3518.964
20181107,sanggye9,1575.922
20181107,sanggye10,2223.518
20181108,cheongunhyoja,2464.147
20181108,sajik,9733.24
20181108,samcheong,1422.714
20181108,buam,3432.83
20181108,pyeongchang,5741.742
20181108,muak,981.903
20181108,gyonam,1704.697
20181108,gahoe,1053.215
20181108,jongno1234,25559.986
20181108,jongno56,8488.769
20181108,ihwa,4799.732
20181108,hyehwa,4410.115
20181108,changsin1,3035.707
20181108,changsin2,828.302
20181108,changsin3,619.932
20181108,sungin1,1274.138
20181108,sungin2,4807.487
20181108,wolgye1,3378.924
20181108,wolgye2,2574.736
20181108,wolgye3,4437.66
20181108,gongneung1,8520.279
20181108,gongneung2,7855.47
20181108,hagye1,3697.542
20181108,hagye2,2798.33
20181108,junggyebon,1288.12
20181108,junggye1,1962.479
20181108,junggye4,1664.591
20181108,junggye23,4022.209
20181108,sanggye1,5340.024
20181108,sanggye2,4296.919
20181108,sanggye34,2233.469
20181108,sanggye5,1507.235
20181108,sanggye67,8385.88
20181108,sanggye8,3345.771
20181108,sanggye9,1518.715
20181108,sanggye10,2141.017
20181109,cheongunhyoja,2722.018
20181109,sajik,10425.489
20181109,samcheong,1580.614
20181109,buam,3920.201
20181109,pyeongchang,6564.862
20181109,muak,1025.55
20181109,gyonam,1884.712
20181109,gahoe,1208.641
20181109,jongno1234,29218.97
20181109,jongno56,9718.91
20181109,ihwa,5197.778
20181109,hyehwa,4938.091
20181109,changsin1,3328.179
20181109,changsin2,900.715
20181109,changsin3,641.025
20181109,sungin1,1375.583
20181109,sungin2,5400.038
20181109,wolgye1,3724.697
20181109,wolgye2,2761.593
20181109,wolgye3,4776.242
20181109,gongneung1,9387.613
20181109,gongneung2,8525.411
20181109,hagye1,4003.137
20181109,hagye2,3069.214
20181109,junggyebon,1414.11
20181109,junggye1,2153.64
20181109,junggye4,1842.519
20181109,junggye23,4499.944
20181109,sanggye1,5999.43
20181109,sanggye2,4951.698
20181109,sanggye34,2464.381
20181109,sanggye5,1671.321
20181109,sanggye67,9336.987
20181109,sanggye8,3695.516
20181109,sanggye9,1685.048
20181109,sanggye10,2431.409
20181110,cheongunhyoja,2200.82
20181110,sajik,8645.783
20181110,samcheong,770.448
20181110,buam,3830.191
20181110,pyeongchang,6993.167
20181110,muak,942.706
20181110,gyonam,1605.482
20181110,gahoe,638.233
20181110,jongno1234,20486.547
20181110,jongno56,7511.764
20181110,ihwa,4684.531
20181110,hyehwa,4390.486
20181110,changsin1,2927.64
20181110,changsin2,764.84
20181110,changsin3,497.664
20181110,sungin1,1280.257
20181110,sungin2,4525.457
20181110,wolgye1,3735.042
20181110,wolgye2,2594.225
20181110,wolgye3,4914.573
20181110,gongneung1,8879.133
20181110,gongneung2,7600.027
20181110,hagye1,3671.405
20181110,hagye2,2973.619
20181110,junggyebon,1534.226
20181110,junggye1,2346.467
20181110,junggye4,1765.37
20181110,junggye23,4602.928
20181110,sanggye1,6665.437
20181110,sanggye2,5288.752
20181110,sanggye34,2590.773
20181110,sanggye5,1674.004
20181110,sanggye67,9059.565
20181110,sanggye8,3422.287
20181110,sanggye9,1707.851
20181110,sanggye10,2507.813
20181111,cheongunhyoja,1651.991
20181111,sajik,5979.317
20181111,samcheong,535.328
20181111,buam,3039.57
20181111,pyeongchang,5864.655
20181111,muak,675.694
20181111,gyonam,1118.101
20181111,gahoe,434.472
20181111,jongno1234,13148.086
20181111,jongno56,4649.4
20181111,ihwa,3315.947
20181111,hyehwa,3276.969
20181111,changsin1,2224.553
20181111,changsin2,579.191
20181111,changsin3,377.694
20181111,sungin1,927.006
20181111,sungin2,3307.038
20181111,wolgye1,2832.412
20181111,wolgye2,2169.887
20181111,wolgye3,3724.212
20181111,gongneung1,7296.305
20181111,gongneung2,6701.458
20181111,hagye1,3175.86
20181111,hagye2,2438.25
20181111,junggyebon,1285.138
20181111,junggye1,1912.27
20181111,junggye4,1494.105
20181111,junggye23,3650.248
20181111,sanggye1,5804.804
20181111,sanggye2,4167.833
20181111,sanggye34,2180.041
20181111,sanggye5,1343.134
20181111,sanggye67,7182.589
20181111,sanggye8,2894.693
20181111,sanggye9,1381.145
20181111,sanggye10,1947.505
20181112,cheongunhyoja,2240.57
20181112,sajik,10034.944
20181112,samcheong,806.395
20181112,buam,3466.373
20181112,pyeongchang,5911.814
20181112,muak,1034.475
20181112,gyonam,1725.172
20181112,gahoe,636.55
20181112,jongno1234,23064.209
20181112,jongno56,8650.43
20181112,ihwa,4782.587
20181112,hyehwa,4545.065
20181112,changsin1,3103.427
20181112,changsin2,843.907
20181112,changsin3,643.876
20181112,sungin1,1293.866
20181112,sungin2,4954.947
20181112,wolgye1,3603.308
20181112,wolgye2,2700.342
20181112,wolgye3,4595.758
20181112,gongneung1,9185.601
20181112,gongneung2,8587.784
20181112,hagye1,3919.647
20181112,hagye2,2951.045
20181112,junggyebon,1343.925
20181112,junggye1,2006.505
20181112,junggye4,1771.734
20181112,junggye23,4225.21
20181112,sanggye1,5594.148
20181112,sanggye2,4431.801
20181112,sanggye34,2359.583
20181112,sanggye5,1593.664
20181112,sanggye67,8693.982
20181112,sanggye8,3600.96
20181112,sanggye9,1570.973
20181112,sanggye10,2200.641
20181113,cheongunhyoja,2109.32
20181113,sajik,9653.422
20181113,samcheong,718.395
20181113,buam,3699.167
20181113,pyeongchang,6241.521
20181113,muak,1048.104
20181113,gyonam,1756.116
20181113,gahoe,649.133
20181113,jongno1234,23658.898
20181113,jongno56,9193.088
20181113,ihwa,5056.17
20181113,hyehwa,4696.148
20181113,changsin1,3217.122
20181113,changsin2,846.37
20181113,changsin3,653.07
20181113,sungin1,1329.443
20181113,sungin2,5141.238
20181113,wolgye1,3751.965
20181113,wolgye2,2653.175
20181113,wolgye3,4616.592
20181113,gongneung1,9272.995
20181113,gongneung2,8851.039
20181113,hagye1,4173.717
20181113,hagye2,3054.289
20181113,junggyebon,1406.168
20181113,junggye1,2099.462
20181113,junggye4,1812.199
20181113,junggye23,4357.159
20181113,sanggye1,5758.64
20181113,sanggye2,4578.461
20181113,sanggye34,2423.063
20181113,sanggye5,1626.051
20181113,sanggye67,8905.126
20181113,sanggye8,3678.746
20181113,sanggye9,1615.181
20181113,sanggye10,2261.489
20181114,cheongunhyoja,2021.276
20181114,sajik,9659.608
20181114,samcheong,686.445
20181114,buam,3553.394
20181114,pyeongchang,6013.646
20181114,muak,1019.588
20181114,gyonam,1736.654
20181114,gahoe,624.052
20181114,jongno1234,23157.127
20181114,jongno56,8598.638
20181114,ihwa,4924.895
20181114,hyehwa,4480.509
20181114,changsin1,3096.759
20181114,changsin2,813.274
20181114,changsin3,618.638
20181114,sungin1,1277.479
20181114,sungin2,4953.63
20181114,wolgye1,3658.017
20181114,wolgye2,2627.103
20181114,wolgye3,4556.482
20181114,gongneung1,9735.94
20181114,gongneung2,8775.382
20181114,hagye1,4125.926
20181114,hagye2,2930.02
20181114,junggyebon,1408.032
20181114,junggye1,2099.618
20181114,junggye4,1759.042
20181114,junggye23,4297.434
20181114,sanggye1,6300.312
20181114,sanggye2,4651.568
20181114,sanggye34,2380.719
20181114,sanggye5,1683.725
20181114,sanggye67,8793.376
20181114,sanggye8,3645.8
20181114,sanggye9,1896.454
20181114,sanggye10,2361.492
20181115,cheongunhyoja,1993.947
20181115,sajik,9492.235
20181115,samcheong,700.241
20181115,buam,3231.659
20181115,pyeongchang,5611.788
20181115,muak,956.838
20181115,gyonam,1713.029
20181115,gahoe,609.097
20181115,jongno1234,23049.7
20181115,jongno56,8646.969
20181115,ihwa,4912.896
20181115,hyehwa,4575.622
20181115,changsin1,3101.359
20181115,changsin2,828.177
20181115,changsin3,620.448
20181115,sungin1,1278.418
20181115,sungin2,4925.11
20181115,wolgye1,3703.612
20181115,wolgye2,2583.817
20181115,wolgye3,4500.912
20181115,gongneung1,9227.399
20181115,gongneung2,8460.491
20181115,hagye1,3971.019
20181115,hagye2,2913.192
20181115,junggyebon,1385.179
20181115,junggye1,2049.09
20181115,junggye4,1682.111
20181115,junggye23,4210.782
20181115,sanggye1,6267.22
20181115,sanggye2,4626.861
20181115,sanggye34,2305.226
20181115,sanggye5,1645.128
20181115,sanggye67,8707.708
20181115,sanggye8,3513.089
20181115,sanggye9,1764.821
20181115,sanggye10,2356.215
20181116,cheongunhyoja,1987.688
20181116,sajik,9418.135
20181116,samcheong,669.106
20181116,buam,3531.665
20181116,pyeongchang,6016.471
20181116,muak,977.664
20181116,gyonam,1689.185
20181116,gahoe,552.743
20181116,jongno1234,22858.001
20181116,jongno56,8847.098
20181116,ihwa,4879.231
20181116,hyehwa,4640.673
20181116,changsin1,3107.178
20181116,changsin2,833.99
20181116,changsin3,619.568
20181116,sungin1,1275.538
20181116,sungin2,4984.294
20181116,wolgye1,3753.578
20181116,wolgye2,2657.973
20181116,wolgye3,4573.574
20181116,gongneung1,8993.452
20181116,gongneung2,8101.928
20181116,hagye1,3805.378
20181116,hagye2,2891.788
20181116,junggyebon,1363.225
20181116,junggye1,2058.434
20181116,junggye4,1732.75
20181116,junggye23,4255.201
20181116,sanggye1,5837.47
20181116,sanggye2,4883.236
20181116,sanggye34,2327.822
20181116,sanggye5,1599.95
20181116,sanggye67,8855.798
20181116,sanggye8,3463.646
20181116,sanggye9,1643.625
20181116,sanggye10,2389.466
20181117,cheongunhyoja,1664.748
20181117,sajik,7778.044
20181117,samcheong,466.652
20181117,buam,3854.695
20181117,pyeongchang,6951.181
20181117,muak,976.196
20181117,gyonam,1600.796
20181117,gahoe,256.755
20181117,jongno1234,18715.638
20181117,jongno56,7395.691
20181117,ihwa,4605.766
20181117,hyehwa,4987.19
20181117,changsin1,2923.12
20181117,changsin2,789.67
20181117,changsin3,516.188
20181117,sungin1,1342.446
20181117,sungin2,4656.927
20181117,wolgye1,3937.998
20181117,wolgye2,2622.613
20181117,wolgye3,5016.395
20181117,gongneung1,9135.651
20181117,gongneung2,8037.097
20181117,hagye1,3708.932
20181117,hagye2,3036.232
20181117,junggyebon,1507.688
20181117,junggye1,2325.57
20181117,junggye4,1726.755
20181117,junggye23,4550.71
20181117,sanggye1,6744.681
20181117,sanggye2,5275.55
20181117,sanggye34,2628.888
20181117,sanggye5,1649.922
20181117,sanggye67,9212.854
20181117,sanggye8,3381.474
20181117,sanggye9,1727.852
20181117,sanggye10,2559.045
20181118,cheongunhyoja,1303.445
20181118,sajik,5263.496
20181118,samcheong,321.755
20181118,buam,3094.804
20181118,pyeongchang,6040.172
20181118,muak,691.023
20181118,gyonam,1136.003
20181118,gahoe,185.166
20181118,jongno1234,12504.134
20181118,jongno56,4888.104
20181118,ihwa,3538.657
20181118,hyehwa,4137.506
20181118,changsin1,2267.522
20181118,changsin2,593.395
20181118,changsin3,400.818
20181118,sungin1,1000.268
20181118,sungin2,3513.175
20181118,wolgye1,3307.487
20181118,wolgye2,2258.943
20181118,wolgye3,4171.21
20181118,gongneung1,7327.884
20181118,gongneung2,6883.185
20181118,hagye1,3191.066
20181118,hagye2,2482.714
20181118,junggyebon,1333.435
20181118,junggye1,2041.114
20181118,junggye4,1576.516
20181118,junggye23,3909.444
20181118,sanggye1,5976.154
20181118,sanggye2,4269.322
20181118,sanggye34,2279.124
20181118,sanggye5,1384.215
20181118,sanggye67,7229.694
20181118,sanggye8,2899.539
20181118,sanggye9,1434.561
20181118,sanggye10,2037.392
20181119,cheongunhyoja,1645.276
20181119,sajik,8626.639
20181119,samcheong,482.766
20181119,buam,3320.83
20181119,pyeongchang,5618.69
20181119,muak,943.528
20181119,gyonam,1660.344
20181119,gahoe,225.501
20181119,jongno1234,21185.291
20181119,jongno56,8647.502
20181119,ihwa,4590.077
20181119,hyehwa,4167.056
20181119,changsin1,3075.123
20181119,changsin2,822.936
20181119,changsin3,649.796
20181119,sungin1,1320.187
20181119,sungin2,4972.082
20181119,wolgye1,3861.805
20181119,wolgye2,2696.828
20181119,wolgye3,4634.311
20181119,gongneung1,9487.909
20181119,gongneung2,8759.053
20181119,hagye1,4138.658
20181119,hagye2,2993.859
20181119,junggyebon,1356.181
20181119,junggye1,2054.692
20181119,junggye4,1751.534
20181119,junggye23,4205.986
20181119,sanggye1,5760.186
20181119,sanggye2,4508.983
20181119,sanggye34,2285.172
20181119,sanggye5,1572.575
20181119,sanggye67,8644.757
20181119,sanggye8,3453.25
20181119,sanggye9,1571.738
20181119,sanggye10,2209.596
20181120,cheongunhyoja,1655.131
20181120,sajik,8823.745
20181120,samcheong,452.342
20181120,buam,3375.441
20181120,pyeongchang,5595.492
20181120,muak,879.81
20181120,gyonam,1611.37
20181120,gahoe,228.498
20181120,jongno1234,20130.758
20181120,jongno56,8331.024
20181120,ihwa,4743.494
20181120,hyehwa,4217.713
20181120,changsin1,2990.814
20181120,changsin2,782.662
20181120,changsin3,594.236
20181120,sungin1,1245.318
20181120,sungin2,4629.093
20181120,wolgye1,3451.242
20181120,wolgye2,2475.764
20181120,wolgye3,4299.354
20181120,gongneung1,8432.188
20181120,gongneung2,7976.626
20181120,hagye1,3736.674
20181120,hagye2,2746.821
20181120,junggyebon,1268.023
20181120,junggye1,1864.647
20181120,junggye4,1628.325
20181120,junggye23,3885.761
20181120,sanggye1,5570.23
20181120,sanggye2,4209.817
20181120,sanggye34,2251.322
20181120,sanggye5,1467.843
20181120,sanggye67,8130.138
20181120,sanggye8,3305.946
20181120,sanggye9,1493.341
20181120,sanggye10,2111.622
20181121,cheongunhyoja,1504.953
20181121,sajik,7990.785
20181121,samcheong,463.87
20181121,buam,2956.417
20181121,pyeongchang,5074.938
20181121,muak,854.54
20181121,gyonam,1506.15
20181121,gahoe,215.912
20181121,jongno1234,19236.108
20181121,jongno56,7794.365
20181121,ihwa,4327.134
20181121,hyehwa,3832.001
20181121,changsin1,2860.624
20181121,changsin2,732.458
20181121,changsin3,547.087
20181121,sungin1,1157.893
20181121,sungin2,4313.605
20181121,wolgye1,4019.127
20181121,wolgye2,3215.671
20181121,wolgye3,4157.455
20181121,gongneung1,7820.965
20181121,gongneung2,7508.464
20181121,hagye1,3534.473
20181121,hagye2,2593.821
20181121,junggyebon,1200.859
20181121,junggye1,1795.953
20181121,junggye4,1546.9
20181121,junggye23,3773.28
20181121,sanggye1,4902.591
20181121,sanggye2,3916.233
20181121,sanggye34,2032.345
20181121,sanggye5,1374.303
20181121,sanggye67,7653.337
20181121,sanggye8,3079.029
20181121,sanggye9,1387.65
20181121,sanggye10,1956.014
20181122,cheongunhyoja,1540.242
20181122,sajik,8391.298
20181122,samcheong,448.748
20181122,buam,3055.543
20181122,pyeongchang,5257.297
20181122,muak,904.201
20181122,gyonam,1535.369
20181122,gahoe,220.37
20181122,jongno1234,19560.393
20181122,jongno56,7987.58
20181122,ihwa,4483.166
20181122,hyehwa,4049.375
20181122,changsin1,2893.888
20181122,changsin2,759.878
20181122,changsin3,589.633
20181122,sungin1,1232.657
20181122,sungin2,4439.712
20181122,wolgye1,3467.107
20181122,wolgye2,2283.827
20181122,wolgye3,4096.882
20181122,gongneung1,8075.59
20181122,gongneung2,7644.345
20181122,hagye1,3496.173
20181122,hagye2,2656.942
20181122,junggyebon,1247.998
20181122,junggye1,1849.52
20181122,junggye4,1580.692
20181122,junggye23,3862.686
20181122,sanggye1,5245.415
20181122,sanggye2,4096.252
20181122,sanggye34,2137.617
20181122,sanggye5,1432.078
20181122,sanggye67,7684.333
20181122,sanggye8,3081.612
20181122,sanggye9,1448.321
20181122,sanggye10,1997.564
20181123,cheongunhyoja,1800.675
20181123,sajik,9489.591
20181123,samcheong,540.445
20181123,buam,3675.519
20181123,pyeongchang,6173.851
20181123,muak,946.037
20181123,gyonam,1771.97
20181123,gahoe,249.635
20181123,jongno1234,23034.125
20181123,jongno56,9340.543
20181123,ihwa,5095.68
20181123,hyehwa,4680.78
20181123,changsin1,3327.466
20181123,changsin2,874.045
20181123,changsin3,656.087
20181123,sungin1,1396.672
20181123,sungin2,5192.052
20181123,wolgye1,3851.174
20181123,wolgye2,2576.93
20181123,wolgye3,4702.492
20181123,gongneung1,9210.817
20181123,gongneung2,8411.909
20181123,hagye1,4001.838
20181123,hagye2,3025.602
20181123,junggyebon,1403.356
20181123,junggye1,2109.364
20181123,junggye4,1819.118
20181123,junggye23,4445.77
20181123,sanggye1,6204.731
20181123,sanggye2,4927.98
20181123,sanggye34,2402.658
20181123,sanggye5,1660.545
20181123,sanggye67,9198.943
20181123,sanggye8,3622.301
20181123,sanggye9,1682.949
20181123,sanggye10,2393.646
20181124,cheongunhyoja,1256.175
20181124,sajik,6630.986
20181124,samcheong,399.018
20181124,buam,3175.083
20181124,pyeongchang,5548.151
20181124,muak,738.762
20181124,gyonam,1297.512
20181124,gahoe,175.808
20181124,jongno1234,17194.772
20181124,jongno56,6811.23
20181124,ihwa,4357.15
20181124,hyehwa,3899.061
20181124,changsin1,2706.918
20181124,changsin2,718.398
20181124,changsin3,466.99
20181124,sungin1,1227.337
20181124,sungin2,4134.651
20181124,wolgye1,3543.524
20181124,wolgye2,2150.064
20181124,wolgye3,4058.945
20181124,gongneung1,7372.527
20181124,gongneung2,6321.195
20181124,hagye1,2753.73
20181124,hagye2,2394.04
20181124,junggyebon,1069.96
20181124,junggye1,1692.75
20181124,junggye4,1339.18
20181124,junggye23,3351.997
20181124,sanggye1,4578.215
20181124,sanggye2,3903.032
20181124,sanggye34,1888.838
20181124,sanggye5,1130.161
20181124,sanggye67,5835.478
20181124,sanggye8,2066.5
20181124,sanggye9,1079.512
20181124,sanggye10,1608.913
20181125,cheongunhyoja,1229.255
20181125,sajik,5262.082
20181125,samcheong,320.398
20181125,buam,3103.215
20181125,pyeongchang,5833.926
20181125,muak,671.605
20181125,gyonam,1184.454
20181125,gahoe,164.697
20181125,jongno1234,12167.765
20181125,jongno56,4745.07
20181125,ihwa,3316.947
20181125,hyehwa,3294.485
20181125,changsin1,2311.255
20181125,changsin2,588.43
20181125,changsin3,388.561
20181125,sungin1,1013.457
20181125,sungin2,3482.705
20181125,wolgye1,2984.673
20181125,wolgye2,1961.13
20181125,wolgye3,3436.894
20181125,gongneung1,6106.57
20181125,gongneung2,5452.485
20181125,hagye1,2254.298
20181125,hagye2,1978.809
20181125,junggyebon,960.487
20181125,junggye1,1391.115
20181125,junggye4,1206.726
20181125,junggye23,2719.258
20181125,sanggye1,4323.103
20181125,sanggye2,3015.272
20181125,sanggye34,1751.126
20181125,sanggye5,891.995
20181125,sanggye67,4294.928
20181125,sanggye8,1504.922
20181125,sanggye9,783.33
20181125,sanggye10,1232.608
20181126,cheongunhyoja,1578.798
20181126,sajik,8490.412
20181126,samcheong,470.478
20181126,buam,3235.084
20181126,pyeongchang,5532.948
20181126,muak,882.27
20181126,gyonam,1625.308
20181126,gahoe,259.188
20181126,jongno1234,20613.655
20181126,jongno56,8396.657
20181126,ihwa,4527.79
20181126,hyehwa,4139.618
20181126,changsin1,3016.324
20181126,changsin2,785.32
20181126,changsin3,603.706
20181126,sungin1,1261.128
20181126,sungin2,4682.771
20181126,wolgye1,3547.66
20181126,wolgye2,2357.156
20181126,wolgye3,4167.814
20181126,gongneung1,8062.032
20181126,gongneung2,7239.8
20181126,hagye1,3257.681
20181126,hagye2,2607.811
20181126,junggyebon,1165.536
20181126,junggye1,1733.985
20181126,junggye4,1530.473
20181126,junggye23,3618.961
20181126,sanggye1,4771.175
20181126,sanggye2,3784.917
20181126,sanggye34,2020.778
20181126,sanggye5,1260.029
20181126,sanggye67,6657.93
20181126,sanggye8,2496.068
20181126,sanggye9,1211.234
20181126,sanggye10,1730.655
20181127,cheongunhyoja,1619.538
20181127,sajik,8677.801
20181127,samcheong,467.512
20181127,buam,3272.976
20181127,pyeongchang,5492.92
20181127,muak,924.56
20181127,gyonam,1644.604
20181127,gahoe,262.065
20181127,jongno1234,20728.231
20181127,jongno56,8383.531
20181127,ihwa,4702.009
20181127,hyehwa,4300.784
20181127,changsin1,3113.481
20181127,changsin2,796.962
20181127,changsin3,599.493
20181127,sungin1,1307.627
20181127,sungin2,4715.631
20181127,wolgye1,3484.597
20181127,wolgye2,2364.463
20181127,wolgye3,4322.234
20181127,gongneung1,8731.787
20181127,gongneung2,8101.948
20181127,hagye1,3962.839
20181127,hagye2,2848.633
20181127,junggyebon,1279.605
20181127,junggye1,1910.794
20181127,junggye4,1665.255
20181127,junggye23,3950.997
